user_id,user_journey
502668,Homepage-Resources center-Resources center-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career tracks-Pricing-Pricing-Career tracks-Career tracks Career tracks-Pricing-Pricing-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Success stories-Success stories-Resources center Resources center-Homepage-Resources center-Homepage-Homepage-Blog-Blog-Pricing Homepage-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Instructors Courses Courses Instructors-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses Homepage-Resources center-Resources center-Other Courses Blog Courses-Career tracks-Career tracks Courses Courses-Success stories-Success stories-Other Sign up-Sign up Homepage-Log in Coupon
502735,Homepage Pricing Checkout Pricing Checkout
502790,Other Log in Coupon Coupon
502903,Other-Log in Coupon
502912,Homepage-Career tracks-Career tracks-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Career track certificate-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Upcoming courses-Course certificate-Course certificate-Pricing-Pricing-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Resources center-Resources center-Other Courses-Sign up-Sign up Homepage-Course certificate-Course certificate-Resources center-Resources center-Other-Other-Resources center-Resources center-Other Homepage-Log in Checkout Other Other Homepage-Career tracks-Career tracks Log in-Log in Courses-Log in-Log in Homepage-Resources center-Resources center-Other-Other-Resources center-Resources center-Other-Other-Resources center-Resources center-Other-Resources center-Resources center Courses-Log in-Log in Checkout Other Homepage-Log in-Log in Other Other Coupon
503051,Homepage-Courses-Courses-Career tracks-Career tracks Homepage-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up Pricing Checkout Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Pricing Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses Homepage-Log in Homepage-Log in Checkout
503167,Other Other Other Other
503546,Other Pricing Other-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Resources center-Resources center-Course certificate-Course certificate-Resources center-Resources center-Pricing-Pricing-Checkout-Pricing-Checkout-Pricing-Sign up-Pricing-Checkout-Pricing-Resources center-Pricing-Resources center-Resources center-Course certificate-Course certificate Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Sign up-Sign up Checkout
503566,Other Other Other Other
503767,Other Other Other Other Other Other Other Other Other Other
503908,Courses-Sign up-Sign up-Courses-Courses-Courses-Courses Other Courses Courses-Sign up-Sign up Courses-Sign up-Sign up-Log in Courses-Log in-Log in Checkout
503971,Other Other Other Other Other Other Other
504016,Other Other Other Other Other
504294,Homepage-Sign up-Sign up Homepage-Log in Checkout
504553,Homepage Homepage-Log in Checkout
504586,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Pricing Other-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Homepage-Career tracks-Career tracks-Success stories Success stories-Success stories-Resources center-Resources center-Other Other-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Upcoming courses-Course certificate-Course certificate-Career tracks-Career tracks Career tracks-Career tracks-Sign up-Sign up Checkout
504600,Other Other Other Other Other Other Other Other Other Other
504674,Homepage-Career tracks-Career tracks-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses-Homepage-Homepage-Homepage-Other-Other-Success stories-Success stories-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up-Career tracks-Pricing-Pricing-Sign up-Sign up-Homepage-Homepage-Homepage-Homepage Pricing Checkout Homepage Pricing Homepage-Sign up Homepage Pricing Checkout Homepage-Pricing-Pricing-Sign up-Sign up Pricing-Other-Other-Pricing-Pricing-Sign up-Sign up-Pricing-Pricing Homepage Pricing Homepage-Pricing-Pricing-Homepage-Homepage-Career tracks-Career tracks-Sign up-Sign up-Log in Coupon Coupon Coupon
504676,Other Other Other Other
504774,Homepage-Sign up-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Pricing-Homepage-Homepage Homepage Pricing Pricing Checkout Pricing-Sign up-Sign up Homepage-Log in Pricing-Log in-Log in Checkout
504782,Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Other Coupon Coupon
504791,Other Other Other Other
504888,Other Other Other Other Other Other Other
505304,Coupon
505452,Coupon Coupon
505460,Other-Pricing-Pricing-Sign up-Sign up Checkout Checkout
505724,Homepage-Career tracks-Career tracks-Sign up-Sign up Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Course certificate-Course certificate-Sign up-Course certificate-Pricing-Pricing-Resources center-Resources center-Other-Other-Resources center-Resources center-Other-Resources center-Success stories-Success stories-Log in-Log in Log in-Log in Checkout
505730,Homepage-Sign up-Sign up Homepage-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Log in Log in Other-Resources center-Resources center-Other-Resources center-Resources center Homepage-Sign up-Sign up-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in-Other-Log in-Log in Coupon Coupon
505829,Homepage Pricing Homepage Pricing Checkout Checkout Homepage-Pricing-Pricing-Checkout-Checkout-Checkout-Homepage-Log in Homepage-Log in Checkout
505995,Coupon Coupon Coupon Coupon Coupon Coupon Checkout Homepage-Sign up-Sign up-Log in Checkout
505998,Courses Pricing Checkout
506093,Courses-Sign up Homepage-Sign up-Sign up Checkout
506161,Homepage-Sign up-Sign up Log in Homepage-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses Career tracks-Career tracks Coupon Coupon Coupon Homepage-Log in-Log in-Homepage-Log in-Log in Checkout
506207,Coupon
506260,Other-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout Checkout Checkout
506325,Other Other Other Other Other Other Other Other Other Other Other Other
506360,Homepage-Courses-Courses-Resources center Homepage-Career tracks-Career tracks-Pricing-Pricing-Homepage-Homepage-Sign up Coupon Homepage Pricing Other-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Career tracks-Career tracks-Sign up-Sign up-Log in Checkout Coupon Checkout Other-About us Checkout
506506,Other-Sign up-Sign up Coupon
506888,Coupon
506959,Homepage-Sign up-Sign up Checkout Checkout
506966,Other Other Other
506968,Coupon
506991,Other Homepage-Pricing-Pricing-Sign up-Sign up Checkout Checkout Checkout Checkout
506994,Log in Log in-Log in Checkout Checkout
507008,Other-Other-Other-Other-Other-Other-Other-Other-Log in Other Log in-Log in Other Other Log in-Log in Log in-Log in-Other Log in-Log in Checkout Log in-Log in Homepage-Sign up Coupon
507103,Homepage-Sign up-Homepage-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Log in Sign up-Sign up Checkout
507135,Other Other Other
507142,Homepage Pricing Other-Sign up-Sign up Other Other-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Success stories-Success stories-Resources center-Resources center-Other Other-Log in Checkout Other-Log in-Log in Checkout Checkout
507144,Homepage-Sign up-Sign up Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Resources center-Resources center-Success stories-Success stories Checkout Success stories-Career tracks-Career tracks-Courses-Courses-Courses Courses Homepage-Log in Coupon Log in-Log in Coupon
507205,Homepage-Sign up-Sign up Log in Log in-Log in Other Coupon Coupon Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Homepage-Log in Coupon
507213,Homepage-Career tracks-Career tracks Career tracks-Sign up Career tracks-Sign up-Sign up Other-Pricing-Pricing-Sign up-Pricing-Courses-Courses-Courses-Courses-Career tracks-Career tracks Coupon Career tracks-Log in
507236,Other Coupon Coupon Coupon
507241,Other Other Coupon Homepage Coupon
507254,Homepage Courses Career tracks-Career tracks-Sign up-Sign up Coupon
507294,Other-Career tracks-Career tracks Other-Sign up-Sign up Other-Career tracks-Career tracks-Sign up-Career tracks-Career tracks Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Sign up-Sign up Other-Log in Career track certificate-Career tracks-Career tracks-Log in Other-Log in Checkout
507302,Homepage-Pricing-Pricing-Sign up-Sign up Coupon Coupon
507315,Other Coupon Other Coupon Coupon Log in Checkout
507387,Other Coupon Coupon
507395,Homepage-Sign up-Sign up Homepage Pricing Homepage-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Pricing-Pricing-Career tracks-Career tracks Other Other Homepage Pricing Checkout Pricing Courses Homepage Coupon Coupon Coupon Coupon Checkout Homepage-Log in Checkout Homepage-Homepage-Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks Homepage-Log in-Log in Homepage-Log in Checkout
507402,Homepage-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Success stories-Success stories-Career tracks-Career tracks Career tracks-Sign up-Sign up Checkout Checkout
507411,Homepage-Pricing-Pricing-Checkout-Pricing-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Success stories-Success stories-About us-About us-Homepage Coupon
